,Unnamed: 0,instNum,instName,city,s\bagrut- list of schools.xlsx,es\main list - highschool.xlsx,all_files\school - bagrut.xlsx,list from students report.xlsx,nts/all_files\schools_utm.xlsx, list from school - money.xlsx
915,915,420547.0,נוה הדר,נתניה,True,False,False,False,True,False
916,916,420554.0,מפתן טירה,טירה,True,True,False,True,True,True
917,917,420570.0,"חט""ב מערבי",בועיינה-נוג'ידאת,True,False,False,False,False,False
918,918,420620.0,לב החינוך חסידי,ביתר עילית,True,False,False,True,True,False
919,919,420745.0,"רנד אבו גוש לחנ""מ",אבו גוש,True,False,False,True,True,False
920,920,420786.0,"בי""ס בית אקשטיין",בית ינאי,True,False,False,False,True,False
921,921,420828.0,החצב,ראשון לציון,True,False,False,True,True,False
922,922,420950.0,בית איזי שפירא,רעננה,True,False,False,False,True,False
923,923,420968.0,צעד קדימה,ראשון לציון,True,False,False,True,True,False
924,924,420976.0,טומשין הבית של תמר שפיים,שפיים,True,False,False,True,True,False
925,925,421032.0,מיוחד לוטם,רחובות,True,False,False,True,True,False
926,926,421040.0,בית חולים שלוותה,הוד השרון,True,False,False,False,True,False
927,927,421081.0,ניצנים,גדרה,True,False,False,True,True,False
928,928,421099.0,מיוחד מוריה,גדרה,True,False,False,True,True,False
929,929,421107.0,רימון,לוד,True,False,False,True,True,False
930,930,421115.0,שיקמים,ראשון לציון,True,False,False,True,True,False
931,931,421123.0,"בי""ס בבי""ח לוינשטיין",רעננה,True,False,False,False,True,False
932,932,421131.0,"ת""ת בית יהודה",פתח תקווה,True,False,False,True,True,False
933,933,421149.0,"חט""ב רבין",פתח תקווה,True,False,False,False,False,False
934,934,421172.0,"בי""ס לחנ""מ אדנים",חדרה,True,False,False,True,True,False
935,935,421180.0,"בי""ס בית אקשטיין","יד רמב""ם",True,False,False,True,True,False
936,936,421198.0,"בי""ס בית אקשטיין",ראשון לציון,True,False,False,True,True,False
937,937,422097.0,מרכז חינוכי גב.יערים,גבעת יערים,True,False,False,True,True,False
938,938,422592.0,"בי""ס אלכרום",מג'ד אל-כרום,True,False,False,True,True,False
939,939,424556.0,א-שורק לחינוך מיוחד,עראבה,True,False,False,True,True,False
940,940,425900.0,ארזים,ראשון לציון,True,False,False,True,True,False
941,941,428011.0,אלאימאן,טייבה,True,False,False,False,True,False
942,942,428029.0,מיוחד אל מנאר,טירה,True,False,False,True,True,False
943,943,428037.0,אל-חנן מעון שקומי,טירה,True,False,False,True,True,False
944,944,428078.0,אלג'נאן,כפר קאסם,True,False,False,True,True,False
945,945,428086.0,רנד טירה,טירה,True,False,False,True,True,False
946,946,430314.0,מפתן מעינות,ראש העין,True,True,False,True,False,True
947,947,430488.0,מפתן,כפר סבא,True,True,False,True,True,True
948,948,430678.0,מפתן ארזים,יבנה,True,True,False,True,True,True
949,949,431171.0,תיכון טכנולוגי עמל 1,לוד,True,True,True,True,False,True
950,950,431189.0,מרכז נוער ממלכתי,נתניה,True,True,True,True,True,True
951,951,431205.0,"מרכז נוער ממ""ד",נתניה,True,True,True,True,True,True
952,952,431254.0,בית חינוך טכנולוגי אמית רמלה,רמלה,True,True,True,True,True,True
953,953,440008.0,בית אליהו,בני ברק,True,True,False,True,True,True
954,954,440016.0,תיכון דה שליט,רחובות,True,True,True,True,True,True
955,955,440024.0,"תיכון ע""ש אוסטרובסקי",רעננה,True,True,True,True,True,True
956,956,440040.0,"חמ""ד אמית הלל",רחובות,True,True,True,True,True,True
957,957,440065.0,גמנסיה ראלית עש קררי,ראשון לציון,True,True,True,True,True,True
958,958,440073.0,"מקיף ממ""ד",ראשון לציון,True,True,True,True,True,True
959,959,440081.0,אולפנית ישורון,פתח תקווה,True,True,True,True,True,True
960,960,440099.0,תיכון ברנר,פתח תקווה,True,True,True,True,True,True
961,961,440107.0,שש שנתי אחד העם,פתח תקווה,True,True,True,True,True,True
962,962,440115.0,מקיף טשרניחובסקי,נתניה,True,True,True,True,True,True
963,963,440131.0,תיכון בית יעקב,נתניה,True,True,True,True,True,True
964,964,440149.0,תורני ואולפ' בר אילן,נתניה,True,True,True,True,True,True
965,965,440172.0,תיכון כצנלסון,כפר סבא,True,True,True,True,True,True
966,966,440180.0,מקיף הדסים,אבן יהודה,True,True,True,True,True,True
967,967,440198.0,"דרכא ע""ש מנחם בגין",גדרה,True,True,True,True,True,True
968,968,440206.0,תיכון דתי באר יעקב,באר יעקב,True,True,True,True,True,True
969,969,440214.0,בית רבקה,"כפר חב""ד",True,True,True,True,True,True
970,970,440222.0,הישיבה הגדולה יסודות,יסודות,True,True,False,True,True,True
971,971,440230.0,כתר תורה,יבנה,True,True,False,True,True,True
972,972,440248.0,בן-גוריון נס-ציונה,נס ציונה,True,True,True,True,True,True
973,973,440255.0,תיכון בית חנה,נתניה,True,True,True,True,True,True
974,974,440263.0,עיוני בית יעקב,פתח תקווה,True,True,True,True,True,True
975,975,440289.0,מקיף יהוד,יהוד-מונוסון,True,True,True,True,True,True
976,976,440297.0,ישיבת כפר גנים,פתח תקווה,True,True,True,True,True,True
977,977,440305.0,מכון ש.פ.י.,יהוד-מונוסון,True,True,True,True,True,True
978,978,440313.0,תיכון בית יעקב,רחובות,True,True,True,True,True,True
979,979,440321.0,"ישיבת בנ""ע כפר הרואה","כפר הרא""ה",True,True,True,True,True,True
980,980,440339.0,ישיבת בני עקיבא נחלים,נחלים,True,True,True,True,True,True
981,981,440347.0,ישיבת בני עקיבא,נתניה,True,True,True,True,True,True
982,982,440354.0,"תיכון מח""ט קלנסואה",קלנסווה,True,True,True,True,True,True
983,983,440362.0,"ישיבת בנ""ע הדרום רחובות",רחובות,True,True,True,True,True,True
984,984,440370.0,"ישיבת בנ""ע רעננה",רעננה,True,True,True,True,True,True
985,985,440388.0,אולפנת בני עקיבא אמנה,כפר סבא,True,True,True,True,True,True
986,986,440412.0,תיכון מקיף אלראזי,ירושלים,True,True,False,True,True,True
987,987,440446.0,רב תחומי עמל תלמים ירושלים,ירושלים,True,True,True,True,True,True
988,988,440479.0,אולפנא בני עקיבא צפירה,צפריה,True,True,True,True,True,True
989,989,440487.0,ישיבת נוה הרצוג,אשדוד,True,True,True,True,True,True
990,990,440495.0,תיכון דתי עתיד,ראש העין,True,True,True,True,True,True
991,991,440503.0,אולפנת למרחב,פתח תקווה,True,True,True,True,True,True
992,992,440545.0,גמנסיה עתידים לילנטל,רמלה,True,True,True,True,True,True
993,993,440560.0,תיכון גבעת ושינגטון,בית רבן,True,True,True,True,True,True
994,994,440586.0,בית יעקב מעיין החנוך,פתח תקווה,True,True,True,True,True,True
995,995,440594.0,ברנקו וייס מודיעין,מודיעין-מכבים-רעות,True,True,True,True,True,True
996,996,440636.0,ישיבת ברכת תורה,ירושלים,True,True,False,True,True,True
997,997,440644.0,נזר התלמוד,ביתר עילית,True,True,False,True,True,True
998,998,440651.0,שער התלמוד,ביתר עילית,True,True,False,True,True,True
999,999,440677.0,דרכי שרה,ירושלים,True,True,True,True,True,True
1000,1000,440727.0,ישיבת תומכי תמימים,לוד,True,True,False,True,True,True
1001,1001,440768.0,ישיבת דברי חיים,נתניה,True,True,False,True,True,True
1002,1002,440784.0,"ראס אלעמוד ע""ס לבנות",ירושלים,True,True,False,True,True,True
1003,1003,440800.0,ישיבת אור ישראל,פתח תקווה,True,True,False,True,True,True
1004,1004,440834.0,"אולפנא בהר""ן",גדרה,True,True,True,True,True,True
1005,1005,440875.0,עירוני ד' גן נחום,ראשון לציון,True,True,True,True,True,True
1006,1006,440883.0,אולפנא השומרון,אלקנה,True,True,True,True,True,True
1007,1007,440909.0,אולפנת להבה,קדומים,True,True,True,True,True,True
1008,1008,440917.0,עירוני ה' מקיף,ראשון לציון,True,True,True,True,True,True
1009,1009,440925.0,מקיף אריאל,אריאל,True,True,True,True,True,True
1010,1010,440933.0,תיכון בית יעקב,עמנואל,True,True,True,True,True,True
1011,1011,440941.0,תיכון הראל,כפר סבא,True,True,True,True,True,True
1012,1012,440958.0,ישיבת בני עקיבא השומרון,קרני שומרון,True,True,True,True,True,True
1013,1013,440966.0,"חט""ב חצב",אלפי מנשה,True,False,False,False,False,False
1014,1014,440982.0,"מקיף ו ע""ש יגאל אלון",ראשון לציון,True,True,True,True,True,True
1015,1015,440990.0,אולפנאת זבולון,ראש העין,True,True,True,True,True,True
1016,1016,441006.0,תיכון הדרים,הוד השרון,True,True,True,True,True,True
1017,1017,441014.0,אולפנת צביה רחובות,רחובות,True,True,True,True,True,True
1018,1018,441022.0,שער אליעזר בנות,רחובות,True,True,True,True,True,True
1019,1019,441030.0,"תיכון ע""ש גלילי",כפר סבא,True,True,True,True,True,True
1020,1020,441055.0,ישיבת נחלת דוד,פתח תקווה,True,True,False,True,True,True
1021,1021,441063.0,ישיבת הבוכרים,"כפר חב""ד",True,True,False,True,True,True
1022,1022,441089.0,"אזורי ע""ש הרצוג",בית חשמונאי,True,True,True,True,True,True
1023,1023,441097.0,"מקיף ע""ש אלדד",נתניה,True,True,True,True,True,True
1024,1024,441105.0,מרכז תורני טכנולוגי,נחלים,True,True,False,False,True,True
1025,1025,441113.0,טרה סנטה,רמלה,True,True,True,True,True,True
1026,1026,441139.0,"תיכון ע""ש גולדה מאיר",פתח תקווה,True,True,True,True,True,True
1027,1027,441147.0,מקיף ז' רביבים,ראשון לציון,True,True,True,True,True,True
1028,1028,441154.0,ישיבת כנסת התורה,פתח תקווה,True,True,False,True,True,True
1029,1029,441188.0,אנקורי סניף רעננה,רעננה,True,True,True,True,True,True
1030,1030,441196.0,עתיד למדעים לוד,לוד,True,True,True,True,True,True
1031,1031,441204.0,ישיבת דרכי נעם,פתח תקווה,True,True,True,True,True,True
1032,1032,441212.0,"חט""ב תיכון ריגלר",נתניה,True,True,True,True,True,True
1033,1033,441220.0,אל ארצי,אלון מורה,True,True,True,True,True,True
1034,1034,441238.0,"תיכון ע""ש יצחק רבין",כפר סבא,True,True,True,True,True,True
1035,1035,441279.0,"בית חינוך ע""ש רבין",תל מונד,True,True,True,True,True,True
1036,1036,441287.0,מקיף עירוני ח',ראשון לציון,True,True,True,True,True,True
1037,1037,441311.0,מקיף ט',ראשון לציון,True,True,True,True,True,True
1038,1038,441337.0,תיכון שוהם,שוהם,True,True,True,True,True,True
1039,1039,441345.0,ישיבת חכמת שלמה,רחובות,True,True,False,True,True,True
1040,1040,441352.0,"חט""ב נוה יונתן",רמלה,True,False,False,False,False,False
1041,1041,441360.0,"חט""ב שחקים",רמלה,True,False,False,False,False,False
1042,1042,441378.0,תיכון דתי איתן חדש,רמלה,True,True,True,True,True,True
1043,1043,441386.0,ישיבת מאור מנחם,רחובות,True,True,False,True,True,True
1044,1044,441410.0,"תיכון ע""ש אילן רמון",הוד השרון,True,True,True,True,True,True
1045,1045,441436.0,תיכון אפיקים,פתח תקווה,True,True,True,True,True,True
1046,1046,441444.0,"חט""ב גוונים",ראש העין,True,False,False,False,False,False
1047,1047,441451.0,"חט""ב היובל",ראש העין,True,False,False,False,False,False
1048,1048,441469.0,"חט""ב חדשה שוהם",שוהם,True,True,False,False,False,True
